DATA	MOTORISTA	CLIENTE	DESTINO	PEDIDO	NOTA FISCAL	REMESSA	PALETIZADA	QTD PALETES	SACO	BOMBONA	BALDE	TAMBOR	PESO LIQ	PESO BR	 VALOR NF 	MÊS	REGIÃO	ESTADO	PLACA	 CTE R$ 	CAMINHÃO
30/06/2025	JM TRANSPORTES	AVIVAR ALIMENTOS S/A (3127)	VIACAO SAO CRISTOVAO LIMITADA.	9106	22358	80015796	SIM	1	10	0	0	0	201,4	218,4	R$ 3.407,99	JUN	Minas Gerais	MG	DHS-1880	R$ 72,73	3 QUARTOS
30/06/2025	JM TRANSPORTES	CASA DO ALEMAO INDUSTRIA E COMERCIO  DE LANCHES LTDA (4560)	PICORELLI S A TRANSPORTES	9858	22348	80015786	SIM	1	3	0	0	0	60,6	77,6	R$ 2.773,10	JUN	Rio de Janeiro	RJ	DHS-1880	R$ 72,73	3 QUARTOS
30/06/2025	JM TRANSPORTES	FRIGORIFICO CAMPO ALEGRE LTDA. (1455)	E.T.R. TRANSPORTES E LOGISTICA LTDA A E.T.R. TRANSPORTES	9842	22349	80015787	SIM	1	5	2	1	0	184,14	201,14	R$ 3.927,97	JUN	São Paulo	SP	DHS-1880	R$ 72,73	3 QUARTOS
30/06/2025	JM TRANSPORTES	COMERCIO DE PRODUTOS PARA FRIGORIFI COS FRIGOMAIS LTDA (74)	TRANSPORTADORA PONTUAL LOGISTICA E  DISTRIBUICAO LTDA TRANSP	9810	22350	80015788	SIM	1	10	0	0	0	151,95	168,95	R$ 2.253,62	JUN	Pernambuco	PE	DHS-1880	R$ 72,73	3 QUARTOS
30/06/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (475)	JBS S/A CENTRO DE DISTRIBUICAO	9812	22345	80015780	SIM	1	50	0	0	0	1006	1023	R$ 11.605,56	JUN	Rio de Janeiro	RJ	LQX-4E00	R$ 185,71	TRUCK
30/06/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (3205)	JBS S/A CENTRO DE DISTRIBUICAO	9230	22346	80015781	SIM	1	25	0	0	0	503	520	R$ 5.720,05	JUN	São Paulo	SP	LQX-4E00	R$ 185,71	TRUCK
30/06/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (2584)	JBS S/A CENTRO DE DISTRIBUICAO	9432	22352	80015782	SIM	1	50	0	0	0	1006	1023	R$ 9.760,45	JUN	Rio Grande do Sul	RS	LQX-4E00	R$ 185,71	TRUCK
30/06/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (475)	JBS S/A CENTRO DE DISTRIBUICAO	9813	22356	80015791	SIM	1	50	0	0	0	1007	1024	R$ 18.207,11	JUN	Rio de Janeiro	RJ	LQX-4E00	R$ 185,71	TRUCK
30/06/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1157)	JBS S/A CENTRO DE DISTRIBUICAO	9655	22357	80015792	SIM	2	100	0	0	0	2012	2046	R$ 18.471,40	JUN	Mato Grosso do Sul	MS	LQX-4E00	R$ 185,71	TRUCK
30/06/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1136)	JBS S/A CENTRO DE DISTRIBUICAO	9804	22359	80015797	SIM	1	15	0	0	0	303	320	R$ 13.843,39	JUN	Santa Catarina	SC	LQX-4E00	R$ 185,71	TRUCK
01/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (549)	J M TRANSPORTES E DISTRIBUICAO LTDA J M TRANSPORTES	9316	22401	80015887	SIM	1	50	0	0	0	1006	1023	R$ 8.323,25	JUL	São Paulo	SP	PNZ-9G53	R$ 400,00	3 QUARTOS
01/07/2025	JM TRANSPORTES	TRIPTEM COMERCIO DE TRIPAS E CONDIM ENTOS LTDA. (54)	LOVITHA TRANSPORTES LTDA VX LOG	9841	22386	80015871	SIM	1	4	0	0	0	82,4	99,4	R$ 1.822,20	JUL	São Paulo	SP	PNZ-9G53	R$ 400,00	3 QUARTOS
01/07/2025	JM TRANSPORTES	OMAMORI INDUSTRIA DE ALIMENTOS LTDA . (3189)	OMAMORI INDUSTRIA DE ALIMENTOS LTDA	8267	22379	80015864	NÃO	0	0	10	0	0	49,728	49,728	R$ 31.853,93	JUL	São Paulo	SP	TKH-7H18	R$ 200,00	3 QUARTOS
01/07/2025	JM TRANSPORTES	OMAMORI INDUSTRIA DE ALIMENTOS LTDA . (3189)	OMAMORI INDUSTRIA DE ALIMENTOS LTDA	8505	22382	5000181264	SIM	2	40	0	0	0	1206	1240	R$ 9.552,07	JUL	São Paulo	SP	TKH-7H18	R$ 200,00	3 QUARTOS
01/07/2025	JM TRANSPORTES	OMAMORI INDUSTRIA DE ALIMENTOS LTDA . (3189)	OMAMORI INDUSTRIA DE ALIMENTOS LTDA	8507	22388	80015873	NÃO	0	3	0	0	0	75,45	75,45	R$ 3.462,77	JUL	São Paulo	SP	TKH-7H18	R$ 200,00	3 QUARTOS
01/07/2025	JM TRANSPORTES	OMAMORI INDUSTRIA DE ALIMENTOS LTDA . (3189)	OMAMORI INDUSTRIA DE ALIMENTOS LTDA	8503	22397	80015894	SIM	1	35	0	0	0	1055,25	1072,25	R$ 58.485,39	JUL	São Paulo	SP	TKH-7H18	R$ 200,00	3 QUARTOS
01/07/2025	JM TRANSPORTES	FRIMESA COOPERATIVA CENTRAL (4347)	LSLOG ARMAZENAGEM E LOGISTICA LTDA. .	9575	22376	80015860	SIM	1	0	25	0	0	531	548	R$ 7.010,02	JUL	Paraná	PR	CVN-8B50	R$ 266,67	3 QUARTOS
01/07/2025	JM TRANSPORTES	FRIMESA COOPERATIVA CENTRAL (4347)	LSLOG ARMAZENAGEM E LOGISTICA LTDA. .	9602	22381	80015866	SIM	1	25	0	0	0	503,5	520,5	R$ 2.720,01	JUL	Paraná	PR	CVN-8B50	R$ 266,67	3 QUARTOS
01/07/2025	JM TRANSPORTES	FRIMESA COOPERATIVA CENTRAL (3215)	LSLOG ARMAZENAGEM E LOGISTICA LTDA. .	9577	22402	80015888	SIM	6	85	60	0	0	2991,04	3093,04	R$ 83.384,01	JUL	Paraná	PR	CVN-8B50	R$ 266,67	3 QUARTOS
01/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (50)	EXPRESSO SAO PAULO LAJEADO LTDA DIRETAO SAO PAULO	9589	22362	80015846	SIM	1	50	0	0	0	1006	1023	R$ 9.760,46	JUL	Rio Grande do Sul	RS	DHS-1880	R$ 160,00	3 QUARTOS
01/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (50)	EXPRESSO SAO PAULO LAJEADO LTDA DIRETAO SAO PAULO	9532	22375	80015859	SIM	1	50	0	0	0	1000	1017	R$ 23.375,03	JUL	Rio Grande do Sul	RS	DHS-1880	R$ 160,00	3 QUARTOS
01/07/2025	JM TRANSPORTES	AVIVAR ALIMENTOS S/A (3127)	VIACAO SAO CRISTOVAO LIMITADA.	9153	22372	5000144224	SIM	2	100	0	0	0	2000	2034	R$ 20.399,94	JUL	Minas Gerais	MG	DHS-1880	R$ 160,00	3 QUARTOS
01/07/2025	JM TRANSPORTES	PRODUTOS MACALE LTDA PRODUTOS MACALE LTDA (2734)	PICORELLI S A TRANSPORTES	9908	22392	80015884	SIM	1	0	15	0	0	315,6	332,6	R$ 19.684,45	JUL	Minas Gerais	MG	DHS-1880	R$ 160,00	3 QUARTOS
01/07/2025	JM TRANSPORTES	SOCOCO SA INDUSTRIAS ALIMENTICIAS (2777)	FLEXLOG TRANSPORTES LTDA	9933	22403	80015890	SIM	1	42	0	0	0	1056,3	1073,3	R$ 95.550,00	JUL	Alagoas	AL	DHS-1880	R$ 160,00	3 QUARTOS
01/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (2584)	JBS S/A CENTRO DE DISTRIBUICAO	9433	22363	80015847	SIM	1	25	0	0	0	500	517	R$ 11.687,52	JUL	Rio Grande do Sul	RS	LQX-4E00	R$ 162,50	TRUCK
01/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1157)	JBS S/A CENTRO DE DISTRIBUICAO	9452	22364	80015848	SIM	1	13	0	0	0	261,56	278,56	R$ 2.814,49	JUL	Mato Grosso do Sul	MS	LQX-4E00	R$ 162,50	TRUCK
01/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (5113)	JBS S/A CENTRO DE DISTRIBUICAO	9756	22365	80015849	SIM	1	26	0	0	0	650	650	R$ 8.643,89	JUL	Paraná	PR	LQX-4E00	R$ 162,50	TRUCK
01/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1157)	JBS S/A CENTRO DE DISTRIBUICAO	9754	22368	80015852	SIM	2	100	0	0	0	2000	2034	R$ 44.236,62	JUL	Mato Grosso do Sul	MS	LQX-4E00	R$ 162,50	TRUCK
01/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (517)	JBS S/A CENTRO DE DISTRIBUICAO	9865	22377	80015862	SIM	1	10	0	0	0	201,2	218,2	R$ 4.682,40	JUL	São Paulo	SP	LQX-4E00	R$ 162,50	TRUCK
01/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1434)	JBS S/A CENTRO DE DISTRIBUICAO	9475	22378	80015863	SIM	1	5	0	0	0	100,6	117,6	R$ 524,00	JUL	Paraná	PR	LQX-4E00	R$ 162,50	TRUCK
01/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (167)	JBS S/A CENTRO DE DISTRIBUICAO	9862	22380	80015865	SIM	1	0	0	5	0	103,8	120,8	R$ 2.938,64	JUL	Santa Catarina	SC	LQX-4E00	R$ 162,50	TRUCK
01/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1157)	JBS S/A CENTRO DE DISTRIBUICAO	9251	22391	80015876	SIM	2	100	0	0	0	2000	2034	R$ 44.236,61	JUL	Mato Grosso do Sul	MS	LQX-4E00	R$ 162,50	TRUCK
01/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3004)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	9541	22370	80015854	SIM	1	0	100	0	0	517,5	534,5	R$ 7.994,99	JUL	Santa Catarina	SC	FQS-1E78	R$ 185,71	TRUCK
01/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3209)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	8929	22371	80015855	SIM	2	0	90	0	0	2090,88	2124,88	R$ 231.184,71	JUL	Santa Catarina	SC	FQS-1E78	R$ 185,71	TRUCK
01/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3004)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	9470	22373	80015857	SIM	1	42	0	0	0	1022,112	1039,112	R$ 25.502,43	JUL	Santa Catarina	SC	FQS-1E78	R$ 185,71	TRUCK
01/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3275)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	9610	22374	80015858	SIM	1	0	30	0	0	155,25	172,25	R$ 2.398,50	JUL	Rio Grande do Sul	RS	FQS-1E78	R$ 185,71	TRUCK
01/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3209)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	9499	22384	80015869	SIM	1	0	45	0	0	1045,44	1062,44	R$ 115.592,36	JUL	Santa Catarina	SC	FQS-1E78	R$ 185,71	TRUCK
01/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (185)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	9550	22395	80015892	SIM	1	39	6	0	0	1047,078	1064,078	R$ 49.115,68	JUL	Santa Catarina	SC	FQS-1E78	R$ 185,71	TRUCK
01/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (185)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	9171	22400	80015886	SIM	2	0	0	0	8	1680	1714	R$ 111.855,94	JUL	Santa Catarina	SC	FQS-1E78	R$ 185,71	TRUCK
01/07/2025	JM TRANSPORTES	ICANE INDUSTRIA E COMERCIO DE ALIME NTOS DO NORDESTE LTDA (1445)	KLNEXPRESS TRANSPORTES RODOVIARIOS  LTDA	9656	22390	80015875	SIM	2	25	13	0	0	781,12	815,12	R$ 30.698,00	JUL	Ceará	CE	TKQ-7E85	R$ 275,00	HR
01/07/2025	JM TRANSPORTES	ICANE INDUSTRIA E COMERCIO DE ALIME NTOS DO NORDESTE LTDA (1445)	KLNEXPRESS TRANSPORTES RODOVIARIOS  LTDA	9020	22405	80015898	SIM	2	75	0	0	0	1509	1543	R$ 64.290,00	JUL	Ceará	CE	TKQ-7E85	R$ 275,00	HR
01/07/2025	JM TRANSPORTES	VIVA ALIMENTOS LTDA (3421)	PROTRAN TRANSPORTES RODOVIARIOS DE  CARGAS LTDA EXPRESSO PON	9889	22394	80015891	SIM	1	34	0	0	0	514,08	531,08	R$ 78.195,85	JUL	Pernambuco	PE	CUV-9H89	R$ 275,00	HR
01/07/2025	JM TRANSPORTES	STIVA ALIMENTOS LTDA (4712)	POTENCIAL EXPRESS TRANSPORTES LTDA POTENCIAL EXPRESS	9901	22399	80015885	SIM	1	0	0	10	0	200	217	R$ 2.795,99	JUL	Minas Gerais	MG	CUV-9H89	R$ 275,00	HR
01/07/2025	JM TRANSPORTES	DUBOI - FRIGORIFICO INDUSTRIAL LTDA (617)	STC - SERVICOS DE TRANSPORTES RODOVIARIOS DE CARGA LTDA STC	9118	22383	80015868	SIM	1	0	22	0	0	464,272	481,272	R$ 13.034,00	JUL	Ceará	CE	FRE-7E56	R$ 160,00	3 QUARTOS
01/07/2025	JM TRANSPORTES	FIRE HOUSE BRASIL COMERCIO E TRANSP LTDA (5961)	STC - SERVICOS DE TRANSPORTES RODOVIARIOS DE CARGA LTDA STC	9960	22404	80015897	SIM	1	14	0	0	0	425,88	442,88	 R$ -   	JUL	Ceará	CE	FRE-7E56	R$ 160,00	3 QUARTOS
01/07/2025	JM TRANSPORTES	JS FERREIRA ALIMENTOS LTDA (3149)	TRANSPORTES BRUSVILLE LTDA	9898	22385	80015870	SIM	1	6	0	0	0	161,92	178,92	R$ 2.239,58	JUL	Santa Catarina	SC	FRE-7E56	R$ 160,00	3 QUARTOS
01/07/2025	JM TRANSPORTES	COOPERATIVA AGRO PECUARIA VALE DO R IO DOCE LTDA (264)	M W TRANSPORTES LTDA	9900	22387	80015872	SIM	1	35	0	0	0	704,2	721,2	R$ 50.750,00	JUL	Minas Gerais	MG	FRE-7E56	R$ 160,00	3 QUARTOS
01/07/2025	JM TRANSPORTES	ARI KREINER (3251)	PICCOLI TRANSPORTES LTDA PICCOLI TRANSPORTES	9894	22389	80015874	SIM	1	12	0	0	0	348,3	365,3	R$ 5.154,25	JUL	Mato Grosso	MT	FRE-7E56	R$ 160,00	3 QUARTOS
02/07/2025	JM TRANSPORTES	FIPEL - FRIGORIFICO INDUSTRIAL PERN AMBUCANO LTDA (2969)	COLINAS TRANSPORTADORA LTDA	8609	22407	80015905	SIM	1	0	10	0	0	210,4	227,4	R$ 8.219,78	JUL	Pernambuco	PE	PNZ-9G53	R$ 400,00	3 QUARTOS
02/07/2025	JM TRANSPORTES	FIPEL - FRIGORIFICO INDUSTRIAL PERN AMBUCANO LTDA (2969)	COLINAS TRANSPORTADORA LTDA	9636	22408	80015906	NÃO	0	0	10	0	0	210,4	210,4	R$ 7.858,19	JUL	Pernambuco	PE	PNZ-9G53	R$ 400,00	3 QUARTOS
02/07/2025	JM TRANSPORTES	OMAMORI INDUSTRIA DE ALIMENTOS LTDA . (3189)	OMAMORI INDUSTRIA DE ALIMENTOS LTDA	8503	22397	80015894	SIM	1	35	0	0	0	1055,25	1072,25	R$ 58.485,39	JUL	São Paulo	SP	TKQ-7E85	R$ 550,00	HR
03/07/2025	JM TRANSPORTES	ICANE INDUSTRIA E COMERCIO DE ALIME NTOS DO NORDESTE LTDA (1445)	KLNEXPRESS TRANSPORTES RODOVIARIOS  LTDA	9921	22418	80015925	NÃO	0	1	0	0	0	20,3	20,3	R$ 2.134,53	JUL	Ceará	CE	DHS-1880	R$ 266,67	3 QUARTOS
03/07/2025	JM TRANSPORTES	FIPEL - FRIGORIFICO INDUSTRIAL PERN AMBUCANO LTDA (2969)	COLINAS TRANSPORTADORA LTDA	9636	22419	80015918	SIM	2	10	18	0	0	617,208	651,208	R$ 38.002,01	JUL	Pernambuco	PE	DHS-1880	R$ 266,67	3 QUARTOS
03/07/2025	JM TRANSPORTES	POLE ALIMENTOS LTDA (612)	MLS TRANSPORTE DE CARGAS LTDA	9678	22420	80015926	SIM	5	103	13	51	0	3161,68	3246,68	R$ 79.339,22	JUL	Ceará	CE	DHS-1880	R$ 266,67	3 QUARTOS
03/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1157)	JBS S/A CENTRO DE DISTRIBUICAO	9655	22366	80015850	SIM	3	100	0	0	0	2012	2063	R$ 18.471,40	JUL	Mato Grosso do Sul	MS	CVN-8B50	R$ 400,00	3 QUARTOS
03/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1136)	JBS S/A CENTRO DE DISTRIBUICAO	9805	22367	80015851	SIM	1	50	0	0	0	1000	1017	R$ 23.375,03	JUL	Santa Catarina	SC	CVN-8B50	R$ 400,00	3 QUARTOS
03/07/2025	JM TRANSPORTES	BRF S.A. (3097)	SOLUCAO - DISTRIBUICAO, TRANSPORTES S E LOCACAO DE VEICULOS	9803	22416	80015923	SIM	1	8	0	0	0	201,2	218,2	R$ 11.242,00	JUL	Paraná	PR	PNZ-9G53	R$ 400,00	3 QUARTOS
03/07/2025	JM TRANSPORTES	BRF S.A. (3097)	SOLUCAO - DISTRIBUICAO, TRANSPORTES S E LOCACAO DE VEICULOS	9827	22417	80015924	NÃO	0	8	0	0	0	201,2	201,2	R$ 11.242,00	JUL	Paraná	PR	PNZ-9G53	R$ 400,00	3 QUARTOS
03/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3209)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	9469	22393	80015889	SIM	3	115	0	0	0	2618	2669	R$ 55.479,87	JUL	Santa Catarina	SC	LQX-4E00	R$ 325,00	TRUCK
03/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (185)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	9874	22413	80015920	SIM	1	39	0	0	0	1016,028	1033,028	R$ 43.449,89	JUL	Santa Catarina	SC	LQX-4E00	R$ 325,00	TRUCK
03/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (4543)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	9647	22414	80015921	SIM	1	0	40	0	0	207	224	R$ 3.198,00	JUL	Paraná	PR	LQX-4E00	R$ 325,00	TRUCK
03/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (4543)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	9752	22415	80015922	SIM	1	18	0	0	0	508,536	525,536	R$ 8.341,18	JUL	Paraná	PR	LQX-4E00	R$ 325,00	TRUCK
04/07/2025	JM TRANSPORTES	BRF S.A. (708)	SOLUCAO - DISTRIBUICAO, TRANSPORTES S E LOCACAO DE VEICULOS	10038	22432	80015940	SIM	1	10	0	0	0	101,3	118,3	R$ 4.525,38	JUL	Paraná	PR	PNZ-9G53	R$ 400,00	3 QUARTOS
04/07/2025	JM TRANSPORTES	GP ALIMENTOS LTDA (6012)	FRIGORIFICO JAO INDUSTRIA E COMERCI	10041	22433	80015950	SIM	1	0	10	0	0	162,865	179,865	 R$ -   	JUL	São Paulo	SP	PNZ-9G53	R$ 400,00	3 QUARTOS
04/07/2025	JM TRANSPORTES	EQMAR - COMERCIO DE PRODUTOS PARA A COUGUE LTDA (6040)	TRANSVALEN TRANSPORTES LTDA TRANSPORTADORA VALENCIA	9935	22425	80015933	SIM	1	11	0	0	0	298,87	315,87	R$ 5.299,96	JUL	Paraná	PR	TKH-4H18	R$ 160,00	3 QUARTOS
04/07/2025	JM TRANSPORTES	D. G. R. REPRESENTACOES LTDA (4938)	MK LOG TRANSPORTES LTDA	9953	22426	80015934	SIM	1	9	0	0	0	248,45	265,45	R$ 5.591,61	JUL	Mato Grosso	MT	TKH-4H18	R$ 160,00	3 QUARTOS
04/07/2025	JM TRANSPORTES	CHARQUEADORA IRMAOS LOIOLA LTDA (2785)	CHARQUEADORA IRMAOS LOIOLA LTDA	9938	22427	80015935	SIM	1	4	0	0	0	95,65	112,65	R$ 2.162,17	JUL	São Paulo	SP	TKH-4H18	R$ 160,00	3 QUARTOS
04/07/2025	JM TRANSPORTES	INDUSTRIA ALIMENTICIA UNIAO DE ITAJ U LTDA (683)	EXPRESSO RODOVIARIO REGE LTDA.	9980	22429	80015937	NÃO	0	3	0	0	0	48,48	48,48	R$ 1.500,84	JUL	São Paulo	SP	TKH-4H18	R$ 160,00	3 QUARTOS
04/07/2025	JM TRANSPORTES	REDENTOR TRIPAS LTDA (3111)	REDENTOR LOGISTICA E TRANSPORTES DE E CARGAS E ENCOMENDAS LT	10039	22430	80015938	SIM	1	30	0	0	0	618	635	R$ 13.666,42	JUL	Minas Gerais	MG	TKH-4H18	R$ 160,00	3 QUARTOS
04/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (475)	JBS S/A CENTRO DE DISTRIBUICAO	9812	22428	80015936	SIM	2	100	0	0	0	2012	2046	R$ 23.211,12	JUL	Rio de Janeiro	RJ	LQX-4E00	R$ 650,00	TRUCK
04/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1157)	JBS S/A CENTRO DE DISTRIBUICAO	9890	22431	80015939	SIM	3	100	0	0	0	2000	2051	R$ 44.236,61	JUL	Mato Grosso do Sul	MS	LQX-4E00	R$ 650,00	TRUCK
04/07/2025	JM TRANSPORTES	AD'ORO S.A. (6036)	AD´ORO	9710	22443	80015967	SIM	15	625	0	0	0	12500	12755	R$ 212.501,42	JUL	São Paulo	SP	DZD-3C02	R$ 1.300,00	TRUCK
07/07/2025	JM TRANSPORTES	PRODUTORA DE CHARQUE CAMPEAO LTDA (3137)	PRODUTORA DE CHARQUE CAMPEAO LTDA	9952	22440	80015961	SIM	1	10	0	0	0	302,1	319,1	R$ 3.527,45	JUL	São Paulo	SP	PNZ-9G53	R$ 800,00	3 QUARTOS
07/07/2025	JM TRANSPORTES	NUTRIZA AGROINDUSTRIAL DE ALIMENTOS  S/A (3153)	FOLKAS EXPRESS TRANSPORTES E LOGIST TICA LTDA	8791	22444	80015969	SIM	6	200	0	0	0	6048	6150	R$ 50.340,36	JUL	Goiás	GO	LQX-4E00	R$ 650,00	TRUCK
07/07/2025	JM TRANSPORTES	JBS AVES LTDA. (625)	EXPRESSO SAO PAULO LAJEADO LTDA DIRETAO SAO PAULO	9135	22445	80015970	SIM	2	50	0	0	0	1000	1034	R$ 23.375,05	JUL	Rio Grande do Sul	RS	LQX-4E00	R$ 650,00	TRUCK
07/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (549)	J M TRANSPORTES E DISTRIBUICAO LTDA J M TRANSPORTES	9907	22437	80015958	SIM	1	50	0	0	0	1006	1023	R$ 8.323,25	JUL	São Paulo	SP	DHS-1880	R$ 266,67	3 QUARTOS
07/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (185)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	9550	22438	80015959	SIM	1	0	100	0	0	517,5	534,5	R$ 7.994,99	JUL	Santa Catarina	SC	DHS-1880	R$ 266,67	3 QUARTOS
07/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (185)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	9874	22439	80015960	SIM	2	0	0	35	0	726,6	760,6	R$ 16.114,02	JUL	Santa Catarina	SC	DHS-1880	R$ 266,67	3 QUARTOS
07/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (2584)	JBS S/A CENTRO DE DISTRIBUICAO	9432	22435	80015956	SIM	1	50	0	0	0	1006	1023	R$ 9.760,46	JUL	Rio Grande do Sul	RS	CVN-8B50	R$ 200,00	3 QUARTOS
07/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (3201)	JBS S/A CENTRO DE DISTRIBUICAO	9676	22436	80015957	SIM	1	25	0	0	0	503	520	R$ 5.802,78	JUL	Santa Catarina	SC	CVN-8B50	R$ 200,00	3 QUARTOS
07/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (475)	JBS S/A CENTRO DE DISTRIBUICAO	9813	22441	80015962	SIM	1	50	0	0	0	1007	1024	R$ 18.207,11	JUL	Rio de Janeiro	RJ	CVN-8B50	R$ 200,00	3 QUARTOS
07/07/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (2584)	JBS S/A CENTRO DE DISTRIBUICAO	9791	22442	80015963	SIM	1	50	0	0	0	1000	1017	R$ 23.375,03	JUL	Rio Grande do Sul	RS	CVN-8B50	R$ 200,00	3 QUARTOS
08/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (4543)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	9752	22447	80015989	SIM	2	36	0	0	0	1017,072	1051,072	R$ 16.682,36	JUL	Paraná	PR	LQX-4E00	R$ 260,00	TRUCK
08/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3004)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	9541	22448	80015990	SIM	1	0	100	0	0	517,5	534,5	R$ 7.994,99	JUL	Santa Catarina	SC	LQX-4E00	R$ 260,00	TRUCK
08/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3209)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	9499	22449	80015991	SIM	2	0	90	0	0	2090,88	2124,88	R$ 231.184,71	JUL	Santa Catarina	SC	LQX-4E00	R$ 260,00	TRUCK
08/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (185)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	9550	22464	80016005	SIM	1	14	0	0	0	281,12	298,12	R$ 7.235,19	JUL	Santa Catarina	SC	LQX-4E00	R$ 260,00	TRUCK
08/07/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3209)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	9469	22465	80016006	SIM	3	115	0	0	0	2618	2669	R$ 55.479,87	JUL	Santa Catarina	SC	LQX-4E00	R$ 260,00	TRUCK
08/07/2025	JM TRANSPORTES	OMAMORI INDUSTRIA DE ALIMENTOS LTDA . (3189)	OMAMORI INDUSTRIA DE ALIMENTOS LTDA	8746	22456	80015998	SIM	1	11	0	0	0	310,772	327,772	R$ 4.758,63	JUL	São Paulo	SP	PNZ-4G53	R$ 266,67	3 QUARTOS
08/07/2025	JM TRANSPORTES	OMAMORI INDUSTRIA DE ALIMENTOS LTDA . (3189)	OMAMORI INDUSTRIA DE ALIMENTOS LTDA	8506	22458	80016000	SIM	1	0	5	0	0	106,2	123,2	R$ 1.441,01	JUL	São Paulo	SP	PNZ-4G53	R$ 266,67	3 QUARTOS
